"","SPY","GDX","VXX","EEM","TVIX","XLF","EWJ","XIV","IWM","EFA","DUST","USO","QQQ","FXI","EWZ","VWO","GDXJ","XOP","HYG"
"2000-08-08",0.00805084745762707,NA,NA,NA,NA,0,0.00460829493087567,NA,-0.00183823529411764,NA,NA,NA,0.0224032586558045,NA,0,NA,NA,NA,NA
"2000-08-09",-0.00840689365279534,NA,NA,NA,NA,-0.00674915635545559,0.00917431192660545,NA,-0.00721309269490478,NA,NA,NA,-0.0265604249667994,NA,0,NA,NA,NA,NA
"2000-08-10",-0.00487525900805419,NA,NA,NA,NA,-0.00566251415628538,-0.00454545454545452,NA,-0.00571950702247459,NA,NA,NA,-0.0197817189631651,NA,-0.0318471337579618,NA,NA,NA,NA
"2000-08-11",0.0046858374648675,NA,NA,NA,NA,0.0153760728929384,0.0136986301369864,NA,0.0174129353233832,NA,NA,NA,0.0139178844815588,NA,0.0230263157894737,NA,NA,NA,NA
"2000-08-14",0.0127199530896271,NA,NA,NA,NA,0.0128993892577871,-0.00450450450450446,NA,0.0103911980440097,NA,NA,NA,0.0212765957446808,NA,0,NA,NA,NA,NA
"2000-08-15",-0.000837345872424788,NA,NA,NA,NA,-0.0182726378737541,0.00904977375565608,NA,-0.014519056261343,NA,NA,NA,0,NA,0.0289389067524115,NA,NA,NA,NA
"2000-08-16",-0.00356139393303412,NA,NA,NA,NA,-0.0118441176244451,-0.0134529147982063,NA,0.00491098833640269,NA,NA,NA,0.0100806451612903,NA,0,NA,NA,NA,NA
"2000-08-17",0.0105130361648444,NA,NA,NA,NA,0.0131280730593606,0,NA,0.00916310323762981,NA,NA,NA,0.0192947438456421,NA,0.015625,NA,NA,NA,NA
"2000-08-18",-0.00332917186849768,NA,NA,NA,NA,-0.00732415841550593,0.00454545454545463,NA,-0.00151323970944317,NA,NA,NA,-0.00522193211488253,NA,-0.0276923076923077,NA,NA,NA,NA
"2000-08-21",0.00542797494780789,NA,NA,NA,NA,0.00794551645856978,-0.00452488687782804,NA,0.00363746561649259,NA,NA,NA,0.00262467191601057,NA,0,NA,NA,NA,NA
"2000-08-22",-0.00166112956810627,NA,NA,NA,NA,0.0106984144144144,0.00454545454545463,NA,-0.00151019499045302,NA,NA,NA,0,NA,0,NA,NA,NA,NA
"2000-08-23",0.00395144093178046,NA,NA,NA,NA,-0.0128135816599357,0.0180995475113122,NA,-0.00151247912885655,NA,NA,NA,0.0163612565445026,NA,0,NA,NA,NA,NA
"2000-08-24",0.00310782609793248,NA,NA,NA,NA,-0.00169321896162522,-0.0133333333333333,NA,0.0148440653741535,NA,NA,NA,0.0154539600772698,NA,-0.0253164556962026,NA,NA,NA,NA
"2000-08-25",-0.0004130524576621,NA,NA,NA,NA,-0.013566989943315,0.00900900900900892,NA,0.00417910447761205,NA,NA,NA,-0.00538998097653776,NA,0.0194805194805194,NA,NA,NA,NA
"2000-08-28",0.00340888595041311,NA,NA,NA,NA,0.0189113990039984,0.0133928571428572,NA,0.00178359096313918,NA,NA,NA,0.00478163850812874,NA,0.00318471337579629,NA,NA,NA,NA
"2000-08-29",0.000205613137849836,NA,NA,NA,NA,-0.0101237345331834,-0.00440528634361237,NA,0.00949554896142435,NA,NA,NA,0.0050761421319796,NA,-0.0253968253968254,NA,NA,NA,NA
"2000-08-30",-0.00957263268772879,NA,NA,NA,NA,0.00909090909090904,-0.0221238938053098,NA,0.00117577895355669,NA,NA,NA,-0.0012626262626263,NA,0,NA,NA,NA,NA
"2000-08-31",0.0133028517110367,NA,NA,NA,NA,0.0259009009009008,0.00904977375565608,NA,0.00998238402818563,NA,NA,NA,0.0278128950695322,NA,0.0293159609120521,NA,NA,NA,NA
"2000-09-01",0.0010259432841413,NA,NA,NA,NA,-0.0164654226125137,0.00896860986547088,NA,0.00813953488372099,NA,NA,NA,0.0098400984009841,NA,0,NA,NA,NA,NA
"2000-09-05",-0.00799210491803282,NA,NA,NA,NA,0.0122767857142858,-0.0311111111111111,NA,-0.00692041522491349,NA,NA,NA,-0.0304506699147381,NA,-0.00632911392405067,NA,NA,NA,NA
"2000-09-06",-0.011360988375,NA,NA,NA,NA,0.00771775082690196,0,NA,-0.00435547502903599,NA,NA,NA,-0.035175879396985,NA,0.0318471337579618,NA,NA,NA,NA
"2000-09-07",0.00856634517342258,NA,NA,NA,NA,-0.00820589934354488,0.00917431192660545,NA,0.014873216625122,NA,NA,NA,0.0221354166666667,NA,0.00308641975308643,NA,NA,NA,NA
"2000-09-08",-0.0068362415709442,NA,NA,NA,NA,0.022614667779389,-0.00454545454545452,NA,-0.0172413793103449,NA,NA,NA,-0.0305732484076433,NA,-0.04,NA,NA,NA,NA
"2000-09-11",-0.00146046558197743,NA,NA,NA,NA,0.0199570571736785,-0.0136986301369864,NA,0.00116959064327493,NA,NA,NA,-0.0243101182654402,NA,0.0256410256410255,NA,NA,NA,NA
"2000-09-12",-0.0073111633093863,NA,NA,NA,NA,-0.0015866649342785,-0.0092592592592593,NA,-0.00321269158878501,NA,NA,NA,-0.0154882154882154,NA,-0.015625,NA,NA,NA,NA
"2000-09-13",0.00263026262626265,NA,NA,NA,NA,-0.00635593220338981,-0.00467289719626163,NA,0.00498103055234211,NA,NA,NA,0.0232558139534884,NA,-0.0222222222222223,NA,NA,NA,NA
"2000-09-14",0.00503725574498004,NA,NA,NA,NA,-0.00373154797441366,0,NA,0.00583090379008744,NA,NA,NA,-0.00534759358288772,NA,-0.012987012987013,NA,NA,NA,NA
"2000-09-15",-0.0243289197315001,NA,NA,NA,NA,-0.0192616411966133,-0.00938967136150237,NA,-0.0185507246376811,NA,NA,NA,-0.0181451612903226,NA,-0.0197368421052632,NA,NA,NA,NA
"2000-09-18",-0.00920408219178082,NA,NA,NA,NA,-0.0332785754386105,0.00473933649289093,NA,-0.0236266981689309,NA,NA,NA,-0.0157426420260096,NA,-0.0234899328859061,NA,NA,NA,NA
"2000-09-19",0.00907323684506478,NA,NA,NA,NA,0.0214446952595937,0.0188679245283019,NA,0.0163339382940109,NA,NA,NA,0.0368567454798332,NA,-0.00687285223367695,NA,NA,NA,NA
"2000-09-20",-0.0073858982813193,NA,NA,NA,NA,-0.0143646408839779,0.00462962962962954,NA,-0.0113095238095238,NA,NA,NA,0.0154258886653253,NA,-0.0207612456747405,NA,NA,NA,NA
"2000-09-21",-0.0152052244329952,NA,NA,NA,NA,-0.0112107623318386,-0.00921658986175111,NA,-0.0186634557495484,NA,NA,NA,-0.0726552179656539,NA,0.0176678445229681,NA,NA,NA,NA
"2000-09-22",0.0181775137976348,NA,NA,NA,NA,0.0192743764172336,-0.00930232558139532,NA,0.012883435582822,NA,NA,NA,0.0591168091168091,NA,0.00347222222222232,NA,NA,NA,NA
"2000-09-25",-0.00709798633001424,NA,NA,NA,NA,0.0161292458286986,-0.00938967136150237,NA,0.00121138703815871,NA,NA,NA,-0.0265635507733692,NA,0.0207612456747406,NA,NA,NA,NA
"2000-09-26",-0.0127819480069324,NA,NA,NA,NA,-0.00656814311868259,0.00473933649289093,NA,-0.0142164984875983,NA,NA,NA,-0.0113989637305699,NA,-0.0101694915254237,NA,NA,NA,NA
"2000-09-27",0.00526662447936599,NA,NA,NA,NA,0.000550752500557028,-0.0141509433962265,NA,-0.00460271703642356,NA,NA,NA,0.00139762403913357,NA,-0.0171232876712328,NA,NA,NA,NA
"2000-09-28",0.0128796094649171,NA,NA,NA,NA,0.025330396475771,0.0143540669856459,NA,0.0271270036991369,NA,NA,NA,0.022330774598744,NA,0,NA,NA,NA,NA
"2000-09-29",-0.0094827586206897,NA,NA,NA,NA,-0.00322234156820622,0,NA,-0.00480192076830732,NA,NA,NA,-0.0307167235494881,NA,0.0104529616724738,NA,NA,NA,NA
"2000-10-02",0.00152274325500446,NA,NA,NA,NA,0.0140086206896552,0,NA,-0.0162846803377563,NA,NA,NA,-0.0225352112676056,NA,-0.0172413793103449,NA,NA,NA,NA
"2000-10-03",-0.00934141684783096,NA,NA,NA,NA,-0.00106269925611047,0.0141509433962264,NA,-0.0145616971183322,NA,NA,NA,-0.031700288184438,NA,-0.0140350877192983,NA,NA,NA,NA
"2000-10-04",0.0083333333333333,NA,NA,NA,NA,-0.0127659574468085,0.00465116279069777,NA,0.00699953392187913,NA,NA,NA,0.0193452380952381,NA,0.0249110320284698,NA,NA,NA,NA
"2000-10-05",0.0034797738147021,NA,NA,NA,NA,0.00969827586206895,-0.00462962962962965,NA,-0.0101945463731246,NA,NA,NA,0.00291970802919717,NA,0.0104166666666667,NA,NA,NA,NA
"2000-10-06",-0.0216731686172519,NA,NA,NA,NA,-0.0416221985058698,-0.013953488372093,NA,-0.0243445692883895,NA,NA,NA,-0.0334788937409025,NA,-0.0103092783505154,NA,NA,NA,NA
"2000-10-09",-0.00753212228622069,NA,NA,NA,NA,-0.0155902004454342,0,NA,-0.00223920153550872,NA,NA,NA,-0.00451807228915657,NA,-0.0451388888888888,NA,NA,NA,NA
"2000-10-10",-0.0165178571428571,NA,NA,NA,NA,-0.028846371040724,0,NA,-0.0240462487477269,NA,NA,NA,-0.0521936459909228,NA,0.0181818181818181,NA,NA,NA,NA
"2000-10-11",-0.00839797367226502,NA,NA,NA,NA,0.00174745758358985,-0.0235849056603774,NA,-0.00328515111695138,NA,NA,NA,-0.0159616919393456,NA,0.0107142857142857,NA,NA,NA,NA
"2000-10-12",-0.0249481722874135,NA,NA,NA,NA,-0.0581395348837209,-0.0144927536231884,NA,-0.030323005932762,NA,NA,NA,-0.0251419302514193,NA,-0.0353356890459364,NA,NA,NA,NA
"2000-10-13",0.0333333333333334,NA,NA,NA,NA,0.0518518518518518,0.0245098039215685,NA,0.0387491502379333,NA,NA,NA,0.08153078202995,NA,0.0109890109890109,NA,NA,NA,NA
"2000-10-16",0.00454338936846899,NA,NA,NA,NA,0.00880304225352102,-0.00956937799043067,NA,0.00785340314136129,NA,NA,NA,0.00923076923076915,NA,0.0108695652173914,NA,NA,NA,NA
"2000-10-17",-0.0248756218905473,NA,NA,NA,NA,-0.0273416948812036,-0.0193236714975845,NA,-0.0251624207792207,NA,NA,NA,-0.0457317073170732,NA,-0.025089605734767,NA,NA,NA,NA
"2000-10-18",-0.00371057513914652,NA,NA,NA,NA,-0.0113638660287081,-0.0147783251231527,NA,-0.00815978221112557,NA,NA,NA,-0.00319488817891378,NA,0,NA,NA,NA,NA
"2000-10-19",0.0377094972067038,NA,NA,NA,NA,0.0471874084210313,0.0249999999999999,NA,0.0308932169241101,NA,NA,NA,0.0905448717948718,NA,0.0110294117647058,NA,NA,NA,NA
"2000-10-20",0.00426167070435168,NA,NA,NA,NA,0.00404368252294973,-0.00975609756097562,NA,0.0127034996742672,NA,NA,NA,0.014695077149155,NA,-0.0145454545454545,NA,NA,NA,NA
