"","SPY","GDX","VXX","EEM","TVIX","XLF","EWJ","XIV","IWM","EFA","DUST","USO","QQQ","FXI","EWZ","VWO","GDXJ","XOP","HYG","3 Mo"
"2011-01-13",-0.00165382681231899,-0.0319722394149226,-0.0131823188096986,-0.00873239214167612,-0.019520251726978,-0.00304907610995422,-0.000916605292875767,0.0087253832361148,-0.000395676113579407,0.00269453774968684,0.0670458981366611,-0.00874073216063578,0.000333076518132053,-0.00292943142940519,-0.0157885669656534,-0.0112725730832574,-0.0390397675602859,-0.00296931325846631,-0.00023981791497632,4.10958904109589e-06
"2011-01-14",0.00722419799406179,-0.0208947320821223,-0.043063952428782,0.0029089142240882,-0.0900165266516749,0.015775321787229,-2.05479452054794e-05,0.0439912017391094,0.00748506857954764,0.00607187039969212,0.0403540401843557,0.0069651179287574,0.00740253415366041,-0.000245009340527209,-2.05479452054794e-05,0.00266923054890675,-0.0219683937079532,0.00903679065210836,0.00162403051817103,4.10958904109589e-06
"2011-01-18",0.00167955933714488,0.0169241460229386,-0.032014347329917,-0.00148236011992379,-0.0666885815315452,-0.00600265979271346,0.00266866515142213,0.0315073954869967,0.000723016376720749,0.00653819982743904,-0.0330285191284832,-0.00490367551026231,0.0027850997356403,-0.00742928048851902,0.00566275904747389,-0.000228232298650803,0.015686272053874,0.00840451560449369,-0.000131407736968218,4.38356164383562e-06
"2011-01-19",-0.00982738384263963,-0.00611401588934972,0.0529885878531194,-0.00775277849081716,0.108067008015389,-0.0222843111738995,-0.00181082657387214,-0.0583557939993599,-0.0257042881725459,-0.00687352208629414,0.0183893358119709,-0.00492764979892406,-0.0113935413211652,0.00269176372245291,-0.0123548963453712,-0.00827789287001539,-0.01244945198186,-0.0140092023493143,-0.00308703008112813,4.38356164383562e-06
"2011-01-20",-0.00134743827605536,-0.0149849966803469,-0.0102767344645274,-0.0109716120196449,-0.0132556418964274,0.00490115911485763,-0.00898249128492161,0.0116430800181826,-0.0104637872904792,-0.00860347594384096,0.026181657247641,-0.0251905990441122,-0.00710025817552921,-0.016485584925946,-0.0134194079251869,-0.00876277126796636,-0.0332992686626573,-0.0167868407405132,-0.00199843038096529,4.38356164383562e-06
"2011-01-21",0.00224223737191561,-0.0128330454218928,0.0119090084084211,-0.0104541296363604,0.0220416763054044,0.0079388292830241,-0.00996766826029886,-0.00918902353405663,-0.00671342477889862,0.00540924327226818,0.0213557337603614,-0.00161898994023939,-0.00768545358324073,-0.00873553833760192,-0.0113600855429105,-0.00988966901821812,-0.0191136158122691,-0.00133351610897984,0.00404897012302604,4.38356164383562e-06
"2011-01-24",0.00566485502370336,-0.0094768493887704,-0.0201894635730346,0.00772334897319234,-0.045312921182145,-0.00123686320402398,0.00637077625570777,0.0213730659286802,0.00736245821498634,0.010612737470827,0.0205206593130487,-0.0154844086353316,0.0138071231400568,-0.00372305128034493,0.0133131938956109,0.00676349355734492,-0.01211274647233,0.00804564331875198,0.00140255071195468,4.38356164383562e-06
"2011-01-25",0.000520235536064802,-0.00582392042846995,-0.0123714744896631,-0.00599969321385545,-0.0246284341191694,-0.00184679604271558,0.00905249235512014,0.00486097809109139,0.00152122772822268,-0.00202624388144994,0.0134608779943935,-0.0178935668740193,0.00139523008518812,-0.00559419549570465,-0.00976001518256046,-0.00591911662877513,-0.00569352974851771,-0.0104444378156638,0.00150997847728148,4.38356164383562e-06
"2011-01-26",0.00384895010028703,0.0372521604537175,-0.0304804291753718,0.0087839239270507,-0.060476460514831,-0.000631302329852461,-0.00182047895929831,0.0377245827234217,0.0159000910228802,0.00633793156416569,-0.0794673336056553,0.0159692043312898,0.00528505203623471,0.00604854653591043,0.000243823055568211,0.0093000735197047,0.0468108036918491,0.0285656514446516,0.0020539262000386,4.38356164383562e-06
"2011-01-27",0.00244730896029086,-0.0248843963976138,-0.0208538482097557,-0.00342697750861989,-0.0421105313951336,0.00851609839625808,0.000880352955695412,0.0215592428964083,0.00288636549361229,0.00230772409324018,0.0522896698443323,-0.0247152304252425,0.00613813563182472,0.00113979088050806,-0.0150331432027821,-0.00337904927514901,-0.0272646267305247,-0.00386035419570488,0.00128772722587742,4.10958904109589e-06
"2011-01-28",-0.0174834598052366,0.00872691157461589,0.0840725596504342,-0.031637701723946,0.16437338314601,-0.0175538600653196,-0.0171222581162225,-0.0866420378257787,-0.0244691181896559,-0.022253831502531,-0.0218773947178003,0.0456111450328605,-0.025379064909179,-0.0257507293483161,-0.0214664074197922,-0.0309809944489964,0.0209111455059557,0.00420116644539678,-0.00600916972171331,4.10958904109589e-06
"2011-01-31",0.00749583157627595,-0.00518665486095996,-0.00220120228667933,0.0105684434252338,-0.0102135642022856,0.00921022128556367,0.000895202970545432,0.00107038296388548,0.00695520418109594,0.00863377073797786,0.0142171615965104,0.0273876198350943,0.0048242394224601,0.0123515675049995,0.00893870737005606,0.0104120541166331,-0.0153252832814822,0.0372669870079572,0.00534694022033863,4.10958904109589e-06
"2011-02-01",0.0159882499415026,0.0281693826256376,-0.0484126506112092,0.0242099033922656,-0.0918259777521543,0.0207111593718677,0.0201075398864506,0.0502518447114078,0.0230712168947598,0.0237008353610089,-0.0573416988135336,-0.0140065874690066,0.0187294341976517,0.00679498688007149,0.0201980731020058,0.0214894532804345,0.0445542640533173,0.0098473110856315,-0.00448770859531625,4.10958904109589e-06
"2011-02-02",-0.00193410987215552,-0.00741730033699599,-0.00461509366123762,-0.00748138104178535,-0.00581202609337665,-0.007787688417538,0.00984355304379865,0.00101566261700843,-0.00378371091166755,-0.00084359408830718,0.0181786816085213,0.00286749642871283,-0.00159948137662517,-0.00118902798562363,-0.0174295637642986,-0.00781309457001415,-0.00535597186027008,0.00521277063647292,0.00107251139958116,4.38356164383562e-06
"2011-02-03",0.00220316837261923,0.0270569808688562,-0.0128734628547692,-0.00130760410752997,-0.0293809820442494,0.000582868841224918,0.00797371712207116,0.0141460995977055,0.00350512664496892,0.000145328499461342,-0.0581137951855839,-0.00237643318957772,0.00173647503851835,-0.002589895479464,-0.00110931167813623,-0.000868010867608479,0.0584058854233121,-0.00297008933109102,-1.91780821917808e-05,3.83561643835616e-06
"2011-02-04",0.0028085926177944,-0.00727459960833368,-0.0247284603088813,-0.000235512478207661,-0.0467705456077057,-0.000622232626211112,-2.05479452054794e-05,0.0223954498745125,0.00173537823982181,-0.000349441213929574,0.0144284054967201,-0.0197107553487235,0.00558758374760679,0.0044311624577936,-0.0170737532499857,-0.000445378003623903,0.000512785388128017,0.00119809761918596,0.00435249234808141,4.10958904109589e-06
"2011-02-07",0.00623051861964681,0.000156267895252989,-0.015085218563553,0.00126842627780229,-0.0312309379388764,0.0144271481490917,-0.00090297507694163,0.0152386517042576,0.00986916733422157,0.00310357975510541,0.00167880498089653,-0.0182329515521937,0.00468357182744679,-0.00935240554627574,-0.0101538119040461,-0.00278436993821378,0.000244580059584572,0.00432515241772665,0.00182850120178142,4.38356164383562e-06
"2011-02-08",0.00452598532336665,0.021896754654889,-0.0121859980668599,0.000409026787836359,-0.0268207630615989,0.00710105442868167,0.00615229156096739,0.0175049003815183,0.0070461390338826,0.00653899616761841,-0.0452243236156733,-0.00056612895993527,0.0065709002216133,0.00256953911412835,0.0145616309667407,-0.00279065235603007,0.0196970385114317,0.00257643967934382,0.00106591445063917,4.10958904109589e-06
"2011-02-09",-0.00228215601203376,-0.0155379057375963,0.00314760587276961,-0.0229904952581764,0.00860390905977835,-0.0070904218695367,-0.00703057159665279,-0.00846967484680607,-0.00445103806870441,-0.00295172935406287,0.0306543493683527,-0.00384011159258848,-0.0017424074760092,-0.0253832445282196,-0.0273824170627992,-0.0194636229421157,-0.0290236202039584,-0.0153878536131881,-0.00566272057886587,3.83561643835616e-06
"2011-02-10",0.000361598980252453,-0.00940359757308184,-1.64383561643836e-05,-0.00946482374172297,-0.0027742981047657,-1.64383561643836e-05,-0.000899050889262344,0.000569066804485429,0.00394051710481181,-0.00655241864152422,0.0183143781919998,0.00107947945205467,0.00153716081524935,-0.0031489925730318,-0.00228975473610126,-0.0100403871472725,-0.00889690121945818,0.012259973429174,0.00107500452449128,3.28767123287671e-06
"2011-02-11",0.00595389083222509,-0.00359233680064863,-0.0172033903028498,0.0121840713066347,-0.0348615691722523,0.0136334132758829,0.000866953869984032,0.0185791597023815,0.0108223099911996,0.000477032046688807,0.0129017525409897,-0.0134264544095301,0.00722242755214298,0.00747693866808941,0.0239083832911609,0.0109895048531686,-0.00761901736226922,0.0013695283557903,0.00249114992875066,3.28767123287671e-06
"2011-02-14",0.00238615840689082,0.0130810433867793,-0.0103675583976221,-0.00505832969538845,-0.0174963172461976,0.000567671874498789,0.00880831711180152,0.0085357342663691,0.00509974996286166,0.00195488611017602,-0.0292881412584909,-0.00473342554832135,0.00237786259525851,0.00574030118581225,0.0101351122216307,-0.00067093253879492,0.0210492511807415,0.0214355139512946,0.000743475111804605,3.56164383561644e-06
"2011-02-15",-0.003165511299699,0.0185794113804892,0.0136857979834904,0.00196457054811782,0.0253540188224185,-0.00118808323380649,-0.00701693332853937,-0.0124861941372997,-0.0057154808024651,-0.00297106493856681,-0.0368473804102092,-0.0136744968017675,-0.00138349612065681,-0.00288037992063662,0.00122140427865524,0.00194297600911019,0.0165952410841444,-0.010688556683427,-0.00197391565091388,3.56164383561644e-06
"2011-02-16",0.00629895921978474,0.00398293580482923,0.0124345750749629,0.00833697961027158,0.0210302043601814,0.00525596937670037,0.014080477943395,-0.0135394470119935,0.00803041636391078,0.0119960678146434,-0.0118680031213002,0.00393948150695833,0.00647930523357932,0.0121845667204147,0.015797670337261,0.00889854277386471,0.014480214635313,0.0164190863827501,0.000310292929842969,3.28767123287671e-06
"2011-02-17",0.00297604614561289,0.0122841550466458,0.0115829632776866,0.00347578990495237,0.0264500653018242,-0.00117788820768281,0.00867576853956656,-0.0113168894310455,0.00700269300355885,0.00340228911905563,-0.0194737680067702,0.0149046995164971,-0.000352002674397917,0.00825992345995643,0.00540250788856236,0.00451351155503868,0.00492396611797444,0.00857790213384071,0.00227349895838583,2.46575342465753e-06
"2011-02-18",0.002071955001148,0.00905386323354875,0.00832252893720477,0.00606933430670944,0.0181681185648795,0.0023200821361279,-0.00087502507285873,-0.00875337509906392,0.0010672045387098,0.00338929931838007,-0.0219384625794738,0.00830576869322765,-0.00222234623107741,0.00162718275757991,0.00739175474560496,0.00620816349769262,0.00800083084245852,-0.00802971386033045,0.0030271245010355,2.73972602739726e-06
"2011-02-22",-0.0200862890962955,-0.00934163333751392,0.121237363874156,-0.0319749563445359,0.243586960172439,-0.0308662637345114,-0.0276026452527162,-0.121726773125803,-0.0256912920016318,-0.0286016459978055,0.0162648975636407,0.0585644456212589,-0.0289624795616812,-0.0358226400879687,-0.0302222924058837,-0.0334919166727751,-0.0236122822342949,-0.0112959329258784,-0.00824514116875963,3.28767123287671e-06
"2011-02-23",-0.00616069981191414,0.0201786840124819,0.0448376029603962,0.000875754332116174,0.0878532535482638,-0.00422064256036858,0.00175661128922589,-0.0472652510136875,-0.0172557071314294,0.00131353666195777,-0.0371652641212527,0.0340182961704797,-0.0082576799525389,0.000954459678522367,0.00880383476457081,-0.000898878202516108,0.00471169403154248,0.0268863540838152,0.000966138084503299,3.28767123287671e-06
"2011-02-24",-0.000704810182634029,-0.0313883663240169,-0.00972077850456311,0.00243374075455815,-0.0193243480416155,-0.00243029314077026,-0.0026726754758153,0.00853798669046479,0.00637239367006403,0.000812326265298026,0.0631603416154903,-0.0208720298486811,0.00528629352579878,-0.00195772083120949,0.00817899539544508,0.00219014050663457,-0.0379263310949951,-0.0159356159472861,0.000745633797106228,3.56164383561644e-06
"2011-02-25",0.0106749976683163,0.0209381834345804,-0.0644477369602706,0.0119875274855797,-0.12818172432348,0.013887813672864,0.0132918634755868,0.0646275461492559,0.0231395622987503,0.0119264686876613,-0.0424310084913488,0.018201308583,0.013875983305729,0.0165030858527365,0.00120164972583036,0.0136415663932779,0.0287865947374631,0.0368819908338901,0.00303361935162771,3.56164383561644e-06
"2011-02-28",0.00617602114424395,0.0149073737693335,-0.0422293705412068,0.00591093272263263,-0.0845827560298964,0.00474987542986924,0.00961167622292067,0.040115183500388,0.00107457252206142,0.00899582910397476,-0.0310485190002519,-0.012369363469399,0.00206094374320762,0.0145588258597658,0.00512220486495493,0.00867325812711814,0.0168838097699463,0.00241685858002358,0.00497726816737795,4.10958904109589e-06
"2011-03-01",-0.0166921116160829,0.0161933736071763,0.0751962294724802,-0.0102834495330703,0.146973011850242,-0.0213841632453968,-0.00175378345946843,-0.073717548736139,-0.0200750193386344,-0.0139915584879169,-0.0305740538936102,0.032897408621472,-0.016117499010009,-0.00661524388676029,-0.0153685795369946,-0.0103617766600845,0.0280328219178082,-0.0285489078362804,-0.00780297267678633,3.83561643835616e-06
"2011-03-02",0.00212084613788731,-0.000182249011356448,0.00244746135045914,0.0136626639785272,0.00173773262982168,-0.00608215024464798,-0.00870590552586793,-0.00300421606051349,0.0041994578109411,0.00525487270474156,-0.00455643644563731,0.0224624042314149,0.00526014744584657,0.0092305441283843,0.0165280559902788,0.013916439549165,0.00276129724928553,0.00432056988861428,0.000853863178421279,3.56164383561644e-06
"2011-03-03",0.0172064420622811,-0.0151519089736755,-0.0507402198614285,0.0197906162433475,-0.100346390899196,0.020726610374136,0.00962285786320571,0.0479084264994763,0.0227095141959322,0.0127670307509854,0.0293641834065056,-0.00509147347826645,0.0197581984272344,0.0178393107221489,0.0151826903119222,0.0186637249566862,-0.0133712729043247,0.0175931075078682,0.0035746258806214,3.56164383561644e-06
"2011-03-04",-0.00750875867164857,0.0088361256801236,0.0252426622027443,0.00105088292739264,0.046002551367771,-0.0125687396113946,-0.0069608828006088,-0.0239829949087401,-0.00436427636288516,-0.00907940956407871,-0.014041979694747,0.0279097879672937,-0.00516486807986438,0.00275362166230287,0.00316360665271265,-0.00107040127888702,0.0201572337582382,-0.00377154039698068,-0.00207742106446296,3.28767123287671e-06
"2011-03-07",-0.00786596297604569,-0.00746541592856963,0.0262010401613028,-0.0140875625625541,0.056781949346839,-0.00667366413479718,-0.0192458377239199,-0.0277240411533905,-0.0163906867276094,-0.0096508842697307,0.0134613221494052,0.000929816886254717,-0.0134703382282677,-0.00784197935472785,-0.0121666734614719,-0.0120429016230903,-0.00727416718503814,-0.0124700340782048,0.000202290202501518,3.01369863013699e-06
"2011-03-08",0.00873490534273025,-0.00902259127867999,-0.0209446763152739,0.0133932137988787,-0.0436274013736647,0.0219227742856426,0.00444125949258901,0.0209147971231608,0.0162632403626052,0.003118226413401,0.0179607744525317,-0.00143111761790992,0.00400659620385348,0.0241148862228565,0.000653403218729651,0.0110912963082163,-0.0138829202329389,-0.017937372440124,-0.000884390408038329,3.01369863013699e-06
"2011-03-09",-0.0014468182344045,-0.00792484153537175,0.0138184615029079,0.00190691592554772,0.0278536423248451,-1.36986301369863e-05,-1.36986301369863e-05,-0.0133278450354184,-0.00401809110656501,0.000315020740939161,0.0181285364932301,-0.00615886511217043,-0.00680573996737286,0.00655632870493386,-0.00482386724639403,0.000197496976115504,-0.0153551198691698,0.00201399653714919,-0.00284165158145409,2.73972602739726e-06
"2011-03-10",-0.018516865834436,-0.0358100263591327,0.0517719248168206,-0.029616922064792,0.104851236710401,-0.0202852582481764,-0.0248556794010039,-0.0506894983401514,-0.0257175981412772,-0.0248260459974567,0.0700769479621294,-0.01546867627528,-0.0156167806752093,-0.0177917601645192,-0.0260582457174573,-0.0276772113926525,-0.0509068067823671,-0.0367731854936919,-0.00524659372086363,2.19178082191781e-06
"2011-03-11",0.0069152684788946,0.0174093818518172,-0.0268387906746184,0.0103050636965044,-0.055577778795944,0.00668417195407659,-0.0163894848367757,0.0261560819616632,0.00261501330264339,-1.0958904109589e-05,-0.0362009899875909,-0.0171607889934898,0.0062235086098638,-0.00253158224326241,0.00826031200475078,0.00715667777774024,0.0306319694308542,0.0267748083715517,-0.000230224262199393,2.19178082191781e-06
"2011-03-14",-0.00605018434761426,-0.000185262008216309,0.00968182510710594,0.00585341109526518,0.0190986860874606,-0.00908137295883768,-0.0703176016625905,-0.00977153678477147,-0.00537526216697368,-0.017875507061697,0.0045949044831132,0.00539442978305496,-0.00355279598112699,0.000906600727913181,0.0116092054360696,0.00753569813708257,-0.0151437338709941,0.014821396217234,-0.0040702581375994,2.46575342465753e-06
"2011-03-15",-0.0114708686849504,-0.023020115806985,0.0422905292543977,-0.0166443685357671,0.0876390578952418,-0.0116060117230176,-0.00200374838138094,-0.0438063952410526,-0.00891650740756643,-0.0209470895178067,0.0437836174946665,-0.0371684529689293,-0.0142257964412562,-0.0174568705374126,-0.0104204700967345,-0.0158527607911161,-0.0396362614130244,-0.00824624231293279,-0.00518936221731156,2.73972602739726e-06
"2011-03-16",-0.0185264400506837,-0.0219683374403353,0.0831756748189493,-0.0204398137284483,0.16600723643298,-0.0185322777339284,-0.0369030306341249,-0.0820517995191894,-0.0100086504267596,-0.0310336770560049,0.0441426482874224,0.00734860163293219,-0.0241621929841288,-0.0247742913710716,-0.0198170854123906,-0.0215447556114332,-0.0168534960806059,-0.00797571807723195,-0.00621247021299151,2.73972602739726e-06
"2011-03-17",0.0132240862694518,0.00867837821792753,-0.0305717074940446,0.0123209699000128,-0.059821555690423,0.0119387266304815,0.0455376953401968,0.036841677011844,0.00216153949844637,0.0332681144675838,-0.0166320196367218,0.0254426449265356,0.00922265109649582,0.00549802313181839,0.00221842672621168,0.0135475201553045,0.0179736547979918,0.0303851983637157,0.0107932403697174,2.19178082191781e-06
