"","SPY","GDX","VXX","EEM","TVIX","XLF","EWJ","XIV","IWM","EFA","DUST","USO","QQQ","FXI","EWZ","VWO","GDXJ","XOP","HYG"
"2000-11-22",-0.0240637026018544,NA,NA,NA,NA,-0.0242889280257857,-0.0159609805335257,NA,-0.021112954113852,NA,NA,NA,-0.0449743742328277,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-11-24",0.0202848110631049,NA,NA,NA,NA,0.00706176453249555,0.00517608673357265,NA,0.027891463718789,NA,NA,NA,0.0570517576910226,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-11-27",0.00863498514678133,NA,NA,NA,NA,0.0135924732312545,0.0157859399591955,NA,0.00265796851686332,NA,NA,NA,-0.0125938670977623,NA,-0.00423654749972154,NA,NA,NA,NA
"2000-11-28",-0.0174006714165861,NA,NA,NA,NA,0.01045423104915,-0.00540710894355586,NA,-0.0302129181988924,NA,NA,NA,-0.059246195079324,NA,-0.0409878333799274,NA,NA,NA,NA
"2000-11-29",-0.0020415395748878,NA,NA,NA,NA,0.0243612034310587,-0.00543466474405193,NA,-0.00290935763644714,NA,NA,NA,-0.0386053831152843,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-11-30",-0.00883695696641103,NA,NA,NA,NA,-0.00473251027006768,-0.00546251214032042,NA,-0.021448102593996,NA,NA,NA,0.000573343200337233,NA,-0.0171927834450598,NA,NA,NA,NA
"2000-12-01",-0.000643985161502176,NA,NA,NA,NA,-0.00589888371071253,0.0317433867677062,NA,0.0222688858575573,NA,NA,NA,0.0159534596284841,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-12-04",0.00833712291308223,NA,NA,NA,NA,-0.00477980178019063,-0.0156354243750882,NA,-0.0111454437491779,NA,NA,NA,0.0154534931506849,NA,-0.00450051117831936,NA,NA,NA,NA
"2000-12-05",0.0326384411929261,NA,NA,NA,NA,0.0414951598173516,-0.000171506849315068,NA,0.0483721824710732,NA,NA,NA,0.0873284931506848,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-12-06",-0.016168680334189,NA,NA,NA,NA,-0.00461595129375954,-0.000171506849315068,NA,-0.0233196549974632,NA,NA,NA,-0.0381909586618704,NA,0.0520024061941631,NA,NA,NA,NA
"2000-12-07",-0.013892363210687,NA,NA,NA,NA,0.00206063600782772,-0.0106427110377968,NA,-0.00287969913096705,NA,NA,NA,-0.0222303303787269,NA,0.012225187365561,NA,NA,NA,NA
"2000-12-08",0.00216658139984686,NA,NA,NA,NA,0.0287817225493485,-0.000171506849315068,NA,0.0134062256693543,NA,NA,NA,0.0223848841281285,NA,0.0365631870282359,NA,NA,NA,NA
"2000-12-11",0.0345850882432224,NA,NA,NA,NA,0.00794558405977578,0.0315745248967168,NA,0.045374373927644,NA,NA,NA,0.0935784931506849,NA,0.0195135325207636,NA,NA,NA,NA
"2000-12-12",-0.00445497664192104,NA,NA,NA,NA,-0.0119808270131482,-0.0155561222339304,NA,-0.0219524165226015,NA,NA,NA,-0.0367261286980546,NA,0.00368949701168878,NA,NA,NA,NA
"2000-12-13",-0.0138684822085969,NA,NA,NA,NA,0.000371884899007784,-0.0105881735159817,NA,-0.0232559023961391,NA,NA,NA,-0.0409476708266375,NA,-0.0155561222339304,NA,NA,NA,NA
"2000-12-14",-0.0129112044592726,NA,NA,NA,NA,-0.0289447880653846,-0.000171506849315068,NA,-0.0160924895623127,NA,NA,NA,-0.049046361810914,NA,0.0154534931506849,NA,NA,NA,NA
"2000-12-15",-0.0257469631727449,NA,NA,NA,NA,-0.00799668013319806,-0.0264872963229993,NA,-0.00562109812996899,NA,NA,NA,-0.0231160575185312,NA,-0.0117099683877766,NA,NA,NA,NA
"2000-12-18",0.0131904639616658,NA,NA,NA,NA,0.0291242614607834,0.00523389855609028,NA,0.0148969863013699,NA,NA,NA,0.00178544031311149,NA,0.0192837460689728,NA,NA,NA,NA
"2000-12-19",-0.020538718994485,NA,NA,NA,NA,-0.0111184120471194,-0.0270532272794226,NA,-0.017715366498438,NA,NA,NA,-0.0763433818493151,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-12-20",-0.0291341403623381,NA,NA,NA,NA,-0.00957957568567454,-0.0333206781200334,NA,-0.0317649134427217,NA,NA,NA,-0.0575181622404357,NA,-0.034522651887483,NA,NA,NA,NA
"2000-12-21",0.00675918621999187,NA,NA,NA,NA,0.0232921803015229,-0.00588579256360074,NA,0.00762991159040131,NA,NA,NA,0.00571572121148382,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-12-22",0.0298186603089936,NA,NA,NA,NA,0.00801647568343603,0.0170698724610297,NA,0.0413485494490664,NA,NA,NA,0.0789812244773294,NA,-0.0199343526991175,NA,NA,NA,NA
"2000-12-26",0.010567998639945,NA,NA,NA,NA,0.0176950925763622,-0.00582122436343931,NA,0.00557164990744167,NA,NA,NA,0.00602684025812298,NA,-0.000171506849315068,NA,NA,NA,NA
"2000-12-27",0.00714879604926492,NA,NA,NA,NA,0.00621147187408914,0.0111921295143214,NA,0.026365363420567,NA,NA,NA,0.0111221276476048,NA,0.0240220415377817,NA,NA,NA,NA
"2000-12-28",0.00287549924538725,NA,NA,NA,NA,0.00987097940861293,-0.000171506849315068,NA,0.0318965559779101,NA,NA,NA,-0.00220196370210698,NA,0.0313245561428108,NA,NA,NA,NA
"2000-12-29",-0.0191008258172883,NA,NA,NA,NA,-0.0122072888368921,-0.00578948437740497,NA,-0.0287067002545148,NA,NA,NA,-0.0500189127496203,NA,0.00746208093694437,NA,NA,NA,NA
"2001-01-02",-0.0182753658297819,NA,NA,NA,NA,-0.0282433373577897,-0.00582122436343931,NA,-0.0350932614185057,NA,NA,NA,-0.0847539479628054,NA,0.0111921295143214,NA,NA,NA,NA
"2001-01-03",0.0478634276485015,NA,NA,NA,NA,0.0537792262748913,0.0452830386052303,NA,0.041255791968875,NA,NA,NA,0.168249545782264,NA,0.0784801785439433,NA,NA,NA,NA
"2001-01-04",-0.010935958701167,NA,NA,NA,NA,-0.017751651626978,-0.049084550327576,NA,-0.0129983465039113,NA,NA,NA,-0.0181895248673332,NA,-0.0140603957382039,NA,NA,NA,NA
"2001-01-05",-0.032813988980242,NA,NA,NA,NA,-0.0212241384282624,-0.00588579256360074,NA,-0.0310925594808941,NA,NA,NA,-0.0766241062376943,NA,-0.0212982674126954,NA,NA,NA,NA
"2001-01-08",0.0075691801366549,NA,NA,NA,NA,-0.0103867670643688,0.00557561958746659,NA,0.00322292628035229,NA,NA,NA,0.0108660207445039,NA,-0.000171506849315068,NA,NA,NA,NA
"2001-01-09",-0.00281228265344376,NA,NA,NA,NA,-0.0170099764125809,-0.00588579256360074,NA,-0.00169374771535032,NA,NA,NA,-0.000171506849315068,NA,0.0286054715679511,NA,NA,NA,NA
"2001-01-10",0.0173980473895257,NA,NA,NA,NA,0.0164030787860441,-0.00591863328609673,NA,0.0318460217983261,NA,NA,NA,0.0511385368188071,NA,-0.00716451384232205,NA,NA,NA,NA
"2001-01-11",0.000774566944440818,NA,NA,NA,NA,0.00200240619416329,-0.0290732409533614,NA,0.0134530026713677,NA,NA,NA,0.0289042979274243,NA,0.00334961991124842,NA,NA,NA,NA
"2001-01-12",-0.00206186601755705,NA,NA,NA,NA,-0.0191521923156925,-0.000171506849315068,NA,0.0025814464446912,NA,NA,NA,0.0126943498610783,NA,-0.000171506849315068,NA,NA,NA,NA
"2001-01-16",0.00622019012038181,NA,NA,NA,NA,0.0175178280278019,0.0176856360078277,NA,0.0198543329439667,NA,NA,NA,-0.0121266742065946,NA,-0.0212241384282624,NA,NA,NA,NA
"2001-01-17",0.00441576361703681,NA,NA,NA,NA,0.00145825123098201,0.0173723527998078,NA,-0.00080481907224102,NA,NA,NA,0.030330065167725,NA,0.0464234752295381,NA,NA,NA,NA
"2001-01-18",0.00978037931677126,NA,NA,NA,NA,-0.0148137975217663,0.028564125334593,NA,0.00363077451950614,NA,NA,NA,0.041902857142857,NA,0.0101024657534246,NA,NA,NA,NA
"2001-01-19",-0.00585189830805296,NA,NA,NA,NA,-0.00732594754678636,-0.016931283385628,NA,-0.0178482745260827,NA,NA,NA,-0.00392737539391604,NA,0.00999798467610873,NA,NA,NA,NA
"2001-01-22",0.00647406306846635,NA,NA,NA,NA,0.0175668523524588,0.00551031133250305,NA,0.00689790189104492,NA,NA,NA,0.000771000219487877,NA,-0.016950030339248,NA,NA,NA,NA
"2001-01-23",0.00770433553966802,NA,NA,NA,NA,0.00963241471931235,-0.000171506849315068,NA,0.0247168147843799,NA,NA,NA,0.0207794084049222,NA,0.0168933395670672,NA,NA,NA,NA
"2001-01-24",0.00281665136685797,NA,NA,NA,NA,0.00576140361454684,-0.0114709418775637,NA,-0.00390749688667499,NA,NA,NA,-0.0096249292242638,NA,-0.000171506849315068,NA,NA,NA,NA
"2001-01-25",-0.00269246743593284,NA,NA,NA,NA,0.00894398242701081,-0.000171506849315068,NA,-0.0039215068493151,NA,NA,NA,-0.0392776521007118,NA,-0.0035272115473017,NA,NA,NA,NA
"2001-01-26",-0.00131980220660673,NA,NA,NA,NA,0.00354773650881461,-0.0116000782778866,NA,-0.000171506849315068,NA,NA,NA,0.0160592373367312,NA,-0.00353851021631842,NA,NA,NA,NA
"2001-01-29",0.00516432387745595,NA,NA,NA,NA,0.000654564255614202,0.019944100087101,NA,0.0201547365634829,NA,NA,NA,0.0219976175009611,NA,0.0106393580155497,NA,NA,NA,NA
"2001-01-30",0.00861324386292143,NA,NA,NA,NA,0.00863005006329302,0.00345496640544466,NA,0.00632132135544964,NA,NA,NA,-0.00390285013289711,NA,-0.0215619869888617,NA,NA,NA,NA
"2001-01-31",-0.00583187682768146,NA,NA,NA,NA,-0.0125875810914653,-0.00649490341661415,NA,-0.0139531120449284,NA,NA,NA,-0.0368755817556821,NA,0.0244187130736477,NA,NA,NA,NA
"2001-02-01",0.00646977890046489,NA,NA,NA,NA,0.00118761649421199,0.00346485678704859,NA,0.00716245732642399,NA,NA,NA,0.0130477615852447,NA,-0.0423048935159818,NA,NA,NA,NA
"2001-02-02",-0.0228641056954558,NA,NA,NA,NA,0.00254311828521584,-0.0137584633710541,NA,-0.0225051945936451,NA,NA,NA,-0.0554286502028948,NA,-0.0257839247564653,NA,NA,NA,NA
"2001-02-05",0.0071726324531152,NA,NA,NA,NA,0.00659671672998189,-0.00568114872259336,NA,0.00184114278298901,NA,NA,NA,-0.000983838300368374,NA,-0.0144572211350293,NA,NA,NA,NA
"2001-02-06",-0.00311718783186007,NA,NA,NA,NA,-0.0196673051686428,-0.00109486788347942,NA,0.0156967466406921,NA,NA,NA,0.00145447689052229,NA,0.0276545801072066,NA,NA,NA,NA
"2001-02-07",-0.00534173363984776,NA,NA,NA,NA,-0.00257123259494415,-0.0158831519509787,NA,0.00230006996785596,NA,NA,NA,-0.0164052736101516,NA,-0.0125798542830432,NA,NA,NA,NA
"2001-02-08",-0.0118279548164033,NA,NA,NA,NA,-0.00292064774278596,-0.0020494411216155,NA,-0.0151616939303765,NA,NA,NA,-0.0300394451287851,NA,0.0278125022883204,NA,NA,NA,NA
"2001-02-09",-0.00978688431383475,NA,NA,NA,NA,0.00396353794737684,0.0017099606953697,NA,-0.0129868756763687,NA,NA,NA,-0.0408246614563374,NA,-0.000171506849315068,NA,NA,NA,NA
"2001-02-12",0.011281846046721,NA,NA,NA,NA,0.0138985004969445,-0.0020494411216155,NA,0.0221409175383609,NA,NA,NA,0.0118852303117936,NA,-0.00572706240487072,NA,NA,NA,NA
"2001-02-13",-0.00834556722393561,NA,NA,NA,NA,-0.00592446812691102,0.00453216201239707,NA,-0.00959615934659726,NA,NA,NA,-0.0322318070574336,NA,-0.000171506849315068,NA,NA,NA,NA
"2001-02-14",-0.00168365721647631,NA,NA,NA,NA,-0.0117439374678458,-0.00859847314144987,NA,0.010344307081898,NA,NA,NA,0.0396475157751193,NA,0.0204988842121374,NA,NA,NA,NA
"2001-02-15",0.00952104213891073,NA,NA,NA,NA,-0.000171506849315068,0.0149370861629608,NA,0.00478389443997322,NA,NA,NA,0.0163646286330845,NA,-0.00947637822315191,NA,NA,NA,NA
